CargoOK	IdCargo_IdTipo_IdTipo2
Datos Incluidos	Variables-Datos-Datos Incluidos
Datos Incluidos	Variables-Datos-Datos Incluidos
Datos Incluidos	Variables-Datos-Datos Incluidos
Datos Incluidos	Variables-Datos-Datos Incluidos
Datos Incluidos	Variables-Datos-Datos Incluidos
Datos Incluidos	Variables-Datos-Datos Incluidos
Datos Incluidos	Variables-Datos-Datos Incluidos
Datos Incluidos	Variables-Datos-Datos Incluidos
Datos Excedentes	Variables-Datos-Datos Incluidos
Bolsa Datos	Variables-Datos-Datos Incluidos
Valor de Recompra	Variables-Varios-Equipos
Subsidio Remanente de Equipos	Variables-Varios-Equipos
Subsidio especial 3	Variables-Varios-Equipos
Subsidio Equipos	Variables-Varios-Equipos
Subsidio Equipo	Variables-Varios-Equipos
Sdo.Pend.Fact.Vta.Nº A7296-00025193 Cuota 1/1	Variables-Varios-Equipos
SAMSUNG Galaxy Fame S6810	Variables-Varios-Equipos
SAMSUNG Galaxy Fame S6810	Variables-Varios-Equipos
Samsung E3300	Variables-Varios-Equipos
Samsung E3300	Variables-Varios-Equipos
Samsung E3300	Variables-Varios-Equipos
Samsung E3300	Variables-Varios-Equipos
Refacturación equipo	Variables-Varios-Equipos
Promocion Identificacion Base	Variables-Varios-Equipos
Parcelamento de Aparelho	Variables-Varios-Equipos
Opcion de Compra Equipo s/ctto	Variables-Varios-Equipos
Nokia Lumia 530	Variables-Varios-Equipos
Nokia Lumia 530	Variables-Varios-Equipos
Nokia Lumia 530	Variables-Varios-Equipos
Nokia Lumia 530	Variables-Varios-Equipos
Nokia Lumia 530	Variables-Varios-Equipos
Nokia Lumia 530	Variables-Varios-Equipos
Nokia Lumia 530	Variables-Varios-Equipos
Nokia  Asha 503  4GB	Variables-Varios-Equipos
Nokia  Asha 503  4GB	Variables-Varios-Equipos
Nokia  Asha 503  4GB	Variables-Varios-Equipos
Nokia  Asha 503  4GB	Variables-Varios-Equipos
Nokia  Asha 503  4GB	Variables-Varios-Equipos
Nokia  Asha 503  4GB	Variables-Varios-Equipos
Motorola Moto G 4G LTE XT1040	Variables-Varios-Equipos
Motorola Moto G 4G LTE XT1040	Variables-Varios-Equipos
Motorola Moto G 4G LTE XT1040	Variables-Varios-Equipos
Motorola E 2da Generacion	Variables-Varios-Equipos
Motorola E 2da Generacion	Variables-Varios-Equipos
Modem Alcatel X230 3G	Variables-Varios-Equipos
Huawei Modem 4G LTE E3372	Variables-Varios-Equipos
Equipo con Precio Diferencial	Variables-Varios-Equipos
Equipo con Precio Diferencial	Variables-Varios-Equipos
Deuda Factura de Venta	Variables-Varios-Equipos
Descto Promo.Antiguedad Base	Variables-Varios-Equipos
Cuota Arriendo Equipo 9 /18	Variables-Varios-Equipos
Cuota Arriendo Equipo 8 /18	Variables-Varios-Equipos
Cuota Arriendo Equipo 7 /18	Variables-Varios-Equipos
Cuota Arriendo Equipo 6 /18	Variables-Varios-Equipos
Cuota Arriendo Equipo 4 /18	Variables-Varios-Equipos
Cuota Arriendo Equipo 3 /18	Variables-Varios-Equipos
Cuota Arriendo Equipo 18/18	Variables-Varios-Equipos
Cuota Arriendo Equipo 17/18	Variables-Varios-Equipos
Cuota Arriendo Equipo 16/18	Variables-Varios-Equipos
Cuota Arriendo Equipo 15/18	Variables-Varios-Equipos
Cuota Arriendo Equipo 14/18	Variables-Varios-Equipos
Cuota Arriendo Equipo 13/18	Variables-Varios-Equipos
Cuota Arriendo Equipo 12/18	Variables-Varios-Equipos
Cuota Arriendo Equipo 11/18	Variables-Varios-Equipos
Cuota Arriendo Equipo 10/18	Variables-Varios-Equipos
Chip Personalizado	Variables-Varios-Equipos
Chip Personalizado	Variables-Varios-Equipos
Chip Personalizado	Variables-Varios-Equipos
BlackBerry 9320 2GB	Variables-Varios-Equipos
BlackBerry 9320 2GB	Variables-Varios-Equipos
BlackBerry 9320 2GB	Variables-Varios-Equipos
BlackBerry 9320 2GB	Variables-Varios-Equipos
BlackBerry 9320 2GB	Variables-Varios-Equipos
BlackBerry 9320 2GB	Variables-Varios-Equipos
BlackBerry 9320 2GB	Variables-Varios-Equipos
Garantía Cta y Orden Assurant	Fijos-Varios-Garantias
Garantía Cta y Orden Assurant	Fijos-Varios-Garantias
Garantía Cta y Orden Assurant	Fijos-Varios-Garantias
Garantía Cta y Orden Assurant	Fijos-Varios-Garantias
Garantía Cta y Orden Assurant	Fijos-Varios-Garantias
Garantía	Fijos-Varios-Garantias
Garantía	Fijos-Varios-Garantias
Cargo desbloqueo Gama Bronce o Cob	Fijos-Varios-Garantias
Ley Impuestos Interno	Variables-Varios-Impuestos
Ley Impuestos Interno	Variables-Varios-Impuestos
Impuestos Internos Ley 25.239	Variables-Varios-Impuestos
Impuestos Internos Ley 25.239	Variables-Varios-Impuestos
Impuestos Internos Ley 25.239	Variables-Varios-Impuestos
Impuestos Internos Ley 25.239	Variables-Varios-Impuestos
Cargo Fijo Datos Roaming 7mb	Fijos-Datos-Internacional
Abono Roaming 50% desc. Zona 5	Fijos-Datos-Internacional
Abono Roaming 50% desc. Zona 5	Fijos-Datos-Internacional
Abono Roaming 50% desc. Zona 3 y 4	Fijos-Datos-Internacional
Abono Roaming 50% desc. Zona 3 y 4	Fijos-Datos-Internacional
Abono Roaming 50% desc. Zona 2 y 6	Fijos-Datos-Internacional
Abono Roaming 50% desc. Zona 2 y 6	Fijos-Datos-Internacional
Abono Roaming 300Mb Mundial	Fijos-Datos-Internacional
Abono Roaming 300Mb Mundial	Fijos-Datos-Internacional
Plan Roaming 40% Off	Fijos-Voz-Internacional
Plan Roaming 40% Off	Fijos-Voz-Internacional
Plan Roaming 20% Off	Fijos-Voz-Internacional
Plan Roaming 20% Off	Fijos-Voz-Internacional
Plan Roaming 10% Off	Fijos-Voz-Internacional
Plan Roaming 10% Off	Fijos-Voz-Internacional
Pack Roaming 70 min Zona 3 y 4	Fijos-Voz-Internacional
Pack Roaming 70 Min Zona 3 y 4	Fijos-Voz-Internacional
Pack Roaming 100 Min Zona 2 y 6	Fijos-Voz-Internacional
Pack Roaming 100 Min Zona 2 y 6	Fijos-Voz-Internacional
Abono Roaming 60 Min Zona 2 y 6	Fijos-Voz-Internacional
Abono Roaming 60 Min Zona 1	Fijos-Voz-Internacional
Abono Roaming 60 Min Mundial	Fijos-Voz-Internacional
Abono Roaming 50% desc. Zona 2 y 6	Fijos-Voz-Internacional
Abono Roaming 50% desc. Zona 2 y 6	Fijos-Voz-Internacional
Abono Roaming 30% desc. Zona 3 y 4	Fijos-Voz-Internacional
Abono Roaming 30% desc. Zona 3 y 4	Fijos-Voz-Internacional
Abono Roaming 30% desc. Zona 3 y 4	Fijos-Voz-Internacional
Abono Roaming 30% desc. Zona 3 y 4	Fijos-Voz-Internacional
Abono Roaming 30% desc. Zona 2 y 6	Fijos-Voz-Internacional
Abono Roaming 15% desc. Zona 5	Fijos-Voz-Internacional
Abono Roaming 15% desc. Zona 5	Fijos-Voz-Internacional
Abono Roaming 15% desc. Zona 3 y 4	Fijos-Voz-Internacional
Abono Roaming 15% desc. Zona 3 y 4	Fijos-Voz-Internacional
Abono Roaming 15% desc. Zona 2 y 6	Fijos-Voz-Internacional
IVA 27%	Impuestos-IVA-IVA
IVA 27	Impuestos-IVA-IVA
IVA 21%	Impuestos-IVA-IVA
IVA 21	Impuestos-IVA-IVA
IVA	Impuestos-IVA-IVA
IVA	Impuestos-IVA-IVA
Torpedo SMS  INTERNACIONAL	Variables-Internacional-LDI SMS
Torpedo SMS  INTERNACIONAL	Variables-Internacional-LDI SMS
Torpedo SMS  INTERNACIONAL	Variables-Internacional-LDI SMS
Torpedo SMS  INTERNACIONAL	Variables-Internacional-LDI SMS
SMS Plus a Pais Limítrofe	Variables-Internacional-LDI SMS
SMS Plus a Pais Limítrofe	Variables-Internacional-LDI SMS
Mensajes Internacionales Enviados	Variables-Internacional-LDI SMS
Mensajes Internacionales Enviados	Variables-Internacional-LDI SMS
MENSAJES INTERNACIONALES	Variables-Internacional-LDI SMS
MENSAJES INTERNACIONALES	Variables-Internacional-LDI SMS
Mensajes de Texto Internacional	Variables-Internacional-LDI SMS
Mensajes de Texto Internacional	Variables-Internacional-LDI SMS
Mensajes de Texto Internacional	Variables-Internacional-LDI SMS
Mensaje de Texto Internac. Emitido	Variables-Internacional-LDI SMS
Minutos Multidestino Exc	Variables-Internacional-LDI Voz
Minutos LDI	Variables-Internacional-LDI Voz
LDI Por Cuenta De Carrier 188 Movistar	Variables-Internacional-LDI Voz
Larga Distancia Internacional	Variables-Internacional-LDI Voz
Larga Distancia Internacional	Variables-Internacional-LDI Voz
Larga Distancia Internacional	Variables-Internacional-LDI Voz
Larga Distancia Internacional	Variables-Internacional-LDI Voz
Estab. de  Llamadas Internacional Excedente	Variables-Internacional-LDI Voz
Estab. de  Llamadas Internacional Excedente	Variables-Internacional-LDI Voz
Estab. de  Llamadas Internacional Excedente	Variables-Internacional-LDI Voz
Entel Carrier	Variables-Internacional-LDI Voz
Soporte MDM	Fijos-Varios-MDM
Soporte MDM	Fijos-Varios-MDM
Soporte MDM	Fijos-Varios-MDM
Gestion Remota de Dispositivos	Fijos-Varios-MDM
Gestion Remota de Dispositivos	Fijos-Varios-MDM
Gestion Remota de Dispositivos	Fijos-Varios-MDM
TCL96 500 Minutos	Fijos-Voz-Nacional
PTC02 n/a Minutos	Fijos-Voz-Nacional
Prip! Especial 800	Fijos-Voz-Nacional
Prip! Base Empresas Stop	Fijos-Voz-Nacional
Prip! Base 100 Empresas Stop	Fijos-Voz-Nacional
Prip! Base 100 Empresas	Fijos-Voz-Nacional
Prip! 200 Pool	Fijos-Voz-Nacional
Plan trama Emp 160000 min CLR	Fijos-Voz-Nacional
PLAN TECHINT FULL	Fijos-Voz-Nacional
PLAN TECHINT BASICO	Fijos-Voz-Nacional
Plan Negocios 300 Min RCM CL	Fijos-Voz-Nacional
Plan Negocios 300 Min RCM CL	Fijos-Voz-Nacional
Plan Negocios 200 Min RCM CL	Fijos-Voz-Nacional
Plan Negocios 200 Min RCM CL	Fijos-Voz-Nacional
Plan Grupo Business Top Nacional 245	Fijos-Voz-Nacional
Plan Grupo Business Top Nacional 245	Fijos-Voz-Nacional
Plan Grupo Business Top Nacional 245	Fijos-Voz-Nacional
Plan Grupo Business Nacional 350	Fijos-Voz-Nacional
Plan Grupo Business Nacional 350	Fijos-Voz-Nacional
Plan Grupo Business Nacional 350	Fijos-Voz-Nacional
Plan Grupo Business Nacional 350	Fijos-Voz-Nacional
Plan Grupo Business Nacional 350	Fijos-Voz-Nacional
Plan Grupo Business Nacional 350	Fijos-Voz-Nacional
Plan Grupo Business Nacional 350	Fijos-Voz-Nacional
Plan Grupo Business Nacional 350	Fijos-Voz-Nacional
Plan Grupo Business Nacional 350	Fijos-Voz-Nacional
Plan Grupo Business Nacional 350	Fijos-Voz-Nacional
Plan Empresas 400 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 400 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 400 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 300 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 300 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 300 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 300 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 300 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 300 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 200 Min RCM CL	Fijos-Voz-Nacional
Plan Empresas 200 Min RCM CL	Fijos-Voz-Nacional
Plan Empresas 200 Min RCM CL	Fijos-Voz-Nacional
Plan Empresas 200 Min RCM CL	Fijos-Voz-Nacional
Plan Empresas 200 Min RCM CL	Fijos-Voz-Nacional
Plan Empresas 100 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 100 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 100 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 100 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 100 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 100 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 0 Min RCM CLR	Fijos-Voz-Nacional
Plan Empresas 0 Min RCM CLR	Fijos-Voz-Nacional
Plan Control RCM Negocios	Fijos-Voz-Nacional
Plan Control RCM Negocios	Fijos-Voz-Nacional
Plan Control A12	Fijos-Voz-Nacional
Plan Business Nacional 620 GC	Fijos-Voz-Nacional
Plan Business Nacional 620 GC	Fijos-Voz-Nacional
Plan Business Nacional 245 GC	Fijos-Voz-Nacional
Plan Business Nacional 245 GC	Fijos-Voz-Nacional
Pack Minutos Aire Libre	Fijos-Voz-Nacional
Pack Llamadas Ilimitadas a Claro	Fijos-Voz-Nacional
Pack Llamadas Ilimitadas a Claro	Fijos-Voz-Nacional
OFM11	Fijos-Voz-Nacional
EMPRESAS 500 MIN RCM CLR	Fijos-Voz-Nacional
EMPRESAS 500 MIN RCM CLR	Fijos-Voz-Nacional
EMPRESAS 500 MIN RCM CLR	Fijos-Voz-Nacional
EMPRESAS 500 MIN RCM CLR	Fijos-Voz-Nacional
EMPRESAS 500 MIN RCM CLR	Fijos-Voz-Nacional
EMPRESAS 500 MIN RCM CLR	Fijos-Voz-Nacional
EMPRESAS 100 MIN RCM CLR	Fijos-Voz-Nacional
EMPRESAS 100 MIN RCM CLR	Fijos-Voz-Nacional
EMPRESAS 100 MIN RCM CLR	Fijos-Voz-Nacional
EMPRESAS 100 MIN RCM CLR	Fijos-Voz-Nacional
Cargo Fijo Plan 861 SGO	Fijos-Voz-Nacional
Abono	Fijos-Voz-Nacional
Paquete de SMS	Fijos-Varios-Nacional SMS
Pack SMS Libres	Fijos-Varios-Nacional SMS
Pack SMS ilimitado Abono Libre	Fijos-Varios-Nacional SMS
Pack 250 SMS Libres	Fijos-Varios-Nacional SMS
Pack 250 SMS Libres	Fijos-Varios-Nacional SMS
Pack 200 SMS	Fijos-Varios-Nacional SMS
Pack 100 SMS Libres	Fijos-Varios-Nacional SMS
Pack 100 SMS Libres	Fijos-Varios-Nacional SMS
500 SMS Multidestino	Fijos-Varios-Nacional SMS
500 SMS Multidestino	Fijos-Varios-Nacional SMS
500 SMS Multidestino	Fijos-Varios-Nacional SMS
500 SMS Multidestino	Fijos-Varios-Nacional SMS
225 SMS Multidestino	Fijos-Varios-Nacional SMS
225 SMS Multidestino	Fijos-Varios-Nacional SMS
225 SMS Multidestino	Fijos-Varios-Nacional SMS
225 SMS Multidestino	Fijos-Varios-Nacional SMS
225 SMS Multidestino	Fijos-Varios-Nacional SMS
160 SMS Multidestino	Fijos-Varios-Nacional SMS
160 SMS Multidestino	Fijos-Varios-Nacional SMS
160 SMS Multidestino	Fijos-Varios-Nacional SMS
160 SMS Multidestino	Fijos-Varios-Nacional SMS
110 SMS Multidestino	Fijos-Varios-Nacional SMS
110 SMS Multidestino	Fijos-Varios-Nacional SMS
110 SMS Multidestino	Fijos-Varios-Nacional SMS
110 SMS Multidestino	Fijos-Varios-Nacional SMS
110 SMS Multidestino	Fijos-Varios-Nacional SMS
100 SMS Multidestino	Fijos-Varios-Nacional SMS
100 SMS Multidestino	Fijos-Varios-Nacional SMS
100 SMS Multidestino	Fijos-Varios-Nacional SMS
100 SMS Multidestino	Fijos-Varios-Nacional SMS
100 SMS Multidestino	Fijos-Varios-Nacional SMS
40 SMS Multidestino	Fijos-Varios-Nacional SMS
40 SMS Multidestino	Fijos-Varios-Nacional SMS
40 SMS Multidestino	Fijos-Varios-Nacional SMS
40 SMS Multidestino	Fijos-Varios-Nacional SMS
40 SMS Multidestino	Fijos-Varios-Nacional SMS
40 SMS Multidestino	Fijos-Varios-Nacional SMS
Trivia interac 29600	Variables-Servicios-Otros
Torpedos - Serviços (Torpedos, Hits, Jogos, etc.)	Variables-Servicios-Otros
Suscripción SMS Plus	Variables-Servicios-Otros
Suscripción de Contenido	Variables-Servicios-Otros
Suscripción Contenidos	Variables-Servicios-Otros
Suscripción Color SMS	Variables-Servicios-Otros
Suscripciones	Variables-Servicios-Otros
Spotify Premium	Variables-Servicios-Otros
Spotify Premium	Variables-Servicios-Otros
SMS Twitter al 89338	Variables-Servicios-Otros
SMS Trivia Intertron al 70703	Variables-Servicios-Otros
SMS Parquimetros	Variables-Servicios-Otros
SMS Info Emitido	Variables-Servicios-Otros
SMS Entretenimiento	Variables-Servicios-Otros
SMS del Alerta Personal	Variables-Servicios-Otros
SMS de Alerta U al 21021	Variables-Servicios-Otros
SMS de Alerta BM del 50555	Variables-Servicios-Otros
SMS de Alerta BM al 86527	Variables-Servicios-Otros
SMS de Alerta BM al 72720	Variables-Servicios-Otros
SMS de Alerta BM al 50555	Variables-Servicios-Otros
SMS de Alerta BM al 33577	Variables-Servicios-Otros
SMS de Alerta BM al 30777	Variables-Servicios-Otros
SMS de Alerta BM al 23123	Variables-Servicios-Otros
SMS de Alerta BM al 22210	Variables-Servicios-Otros
SMS Consultas Tarj. de crédito	Variables-Servicios-Otros
SMS Consultas Seguros/Alarmas	Variables-Servicios-Otros
SMS Consultas Bancarias	Variables-Servicios-Otros
SMS Blah! al 777	Variables-Servicios-Otros
SMS Banco Río al 22322	Variables-Servicios-Otros
SMS Alertas MDLP al 6357	Variables-Servicios-Otros
SMS Alertas Edenor al 28456	Variables-Servicios-Otros
SMS A Línea Fija del 7673457	Variables-Servicios-Otros
Servicio Tono de espera	Variables-Servicios-Otros
Servicio Asistencia 0911	Variables-Servicios-Otros
Servicio 800	Variables-Servicios-Otros
Servicio 007 Publiguias	Variables-Servicios-Otros
Servicio *727	Variables-Servicios-Otros
Servicio *100#	Variables-Servicios-Otros
Recargas Recau gestión y pagos	Variables-Servicios-Otros
Recargas Electrónicas RESA	Variables-Servicios-Otros
Recargas Electrónicas GIRE	Variables-Servicios-Otros
Publiguias 007	Variables-Servicios-Otros
Paquetes sms B 2442	Variables-Servicios-Otros
Paquete sms BM 23123	Variables-Servicios-Otros
Outros Serviços - Serviços (Torpedos, Hits, Jogos, etc.)	Variables-Servicios-Otros
Outros Serviços - Serviços (Torpedos, Hits, Jogos, etc.)	Variables-Servicios-Otros
Movistar Voz a Texto	Variables-Servicios-Otros
Movistar Voz a Texto	Variables-Servicios-Otros
Movistar Voz a Texto	Variables-Servicios-Otros
MMS	Variables-Servicios-Otros
MICROSHENZHEN S.A. (H2H)	Variables-Servicios-Otros
Mensajes Multimedia	Variables-Servicios-Otros
Mensajes Multimedia	Variables-Servicios-Otros
Mensajes Multimedia	Variables-Servicios-Otros
Mensajes Multimedia	Variables-Servicios-Otros
Mensajes de Texto Premium	Variables-Servicios-Otros
Mensajes de Texto a TIGO	Variables-Servicios-Otros
Mensajes de Texto a Movistar	Variables-Servicios-Otros
Mensajes de Texto a ETB	Variables-Servicios-Otros
Mensajes de Texto a Avantel	Variables-Servicios-Otros
Mens recibidos Cont. Premium	Variables-Servicios-Otros
Mens recibidos Cont. Premium	Variables-Servicios-Otros
Mens Multimedia Enviados	Variables-Servicios-Otros
Mens Multimedia Enviados	Variables-Servicios-Otros
Mens Casa Enviados	Variables-Servicios-Otros
Mens Casa Enviados	Variables-Servicios-Otros
Juegos PCS	Variables-Servicios-Otros
Juegos	Variables-Servicios-Otros
Informacion	Variables-Servicios-Otros
Genericos	Variables-Servicios-Otros
Genericos	Variables-Servicios-Otros
Futbol Movistar	Variables-Servicios-Otros
Códigos de descarga (PINES)	Variables-Servicios-Otros
Credito Bienvenida a Prepago	Variables-Servicios-Otros
Contestador  Personal  Fax	Variables-Servicios-Otros
Contenido 9009 Entretenimiento	Variables-Servicios-Otros
Contenido 833 Tonos de Espera	Variables-Servicios-Otros
Contenido 55255 CELMEDIA	Variables-Servicios-Otros
Contenido 50050 Celmedia	Variables-Servicios-Otros
Contenido 4652 Bank Boston	Variables-Servicios-Otros
Contenido 4652 Bank Boston	Variables-Servicios-Otros
Contenido 2121	Variables-Servicios-Otros
Chat Buscamigos	Variables-Servicios-Otros
Banelco Recargas de Saldo ISO	Variables-Servicios-Otros
Asist 3000 Telinfor	Variables-Servicios-Otros
Ajuste Numeros Amigos	Variables-Servicios-Otros
WVPN TEMPRESAS GENERICO	Fijos-Varios-Otros
WVPN TEMPRESAS GENERICO	Fijos-Varios-Otros
WVPN (APN Dedicado)	Fijos-Varios-Otros
WVPN (APN Dedicado)	Fijos-Varios-Otros
Wireless EmpresasAPN Ilimit MD	Fijos-Varios-Otros
Wireless EmpresasAPN Ilimit MD	Fijos-Varios-Otros
Wireless Empresas APN Genérico	Fijos-Varios-Otros
Wireless Empresas APN Genérico	Fijos-Varios-Otros
Wireless Empresas APN Dedicado	Fijos-Varios-Otros
Wireless Empresas APN Dedicado	Fijos-Varios-Otros
Tareas de Administración Movistar	Fijos-Varios-Otros
Tareas de Administración Movistar	Fijos-Varios-Otros
Serviço Tarifa Zero	Fijos-Varios-Otros
SERVICO GLOBAL	Fijos-Varios-Otros
Servicios y otros cargos	Fijos-Varios-Otros
Servicio Telefonia GSM	Fijos-Varios-Otros
Servicio Telefonia GSM	Fijos-Varios-Otros
Servicio básico iPhone	Fijos-Varios-Otros
Respaldo Agenda	Fijos-Varios-Otros
Refacturación Abono Mensual	Fijos-Varios-Otros
Red Privada Virtual Claro	Fijos-Varios-Otros
Red Privada Virtual Claro	Fijos-Varios-Otros
Red Privada Virtual Claro	Fijos-Varios-Otros
Red Privada Virtual Claro	Fijos-Varios-Otros
Red Privada Virtual Claro	Fijos-Varios-Otros
Red Privada Virtual Claro	Fijos-Varios-Otros
Red Privada Nacional	Fijos-Varios-Otros
Red Privada Nacional	Fijos-Varios-Otros
Red Privada Nacional	Fijos-Varios-Otros
Red Privada Nacional	Fijos-Varios-Otros
Protección Medium Emp Exento	Fijos-Varios-Otros
Protección GSM Medium Empresas	Fijos-Varios-Otros
Prestación RCM Empresas	Fijos-Varios-Otros
Prestación RCM Empresas	Fijos-Varios-Otros
Plan Seguro Localización GGCC	Fijos-Varios-Otros
Plan Seguro Localización GGCC	Fijos-Varios-Otros
Plan Seguro Localización GGCC	Fijos-Varios-Otros
Plan MDS Empresas	Fijos-Varios-Otros
Plan M2M Transmisión de Datos	Fijos-Varios-Otros
Plan M2M Transmisión de Datos	Fijos-Varios-Otros
Plan M2M Solo Datos + SMS	Fijos-Varios-Otros
Plan M2M Solo Datos + SMS	Fijos-Varios-Otros
Plan M2M Seguro Localización	Fijos-Varios-Otros
Plan M2M Seguro Localización	Fijos-Varios-Otros
Plan M2M Localización Móv. GSM	Fijos-Varios-Otros
Plan M2M Localización Móv. GSM	Fijos-Varios-Otros
Paquete Básico GSM Cuenta Segura	Fijos-Varios-Otros
Paquete Basico GSM Cuenta Segura	Fijos-Varios-Otros
Paquete Basico GSM	Fijos-Varios-Otros
Pack 1	Fijos-Varios-Otros
Pack 1	Fijos-Varios-Otros
Números Gratis 10 Líneas	Fijos-Varios-Otros
Números Gratis 10 Líneas	Fijos-Varios-Otros
Numeración Privada	Fijos-Varios-Otros
Numeración Privada	Fijos-Varios-Otros
Marcación  Abreviada	Fijos-Varios-Otros
Marcación  Abreviada	Fijos-Varios-Otros
M2M Datos 50 mb TE	Fijos-Varios-Otros
M2M Datos 50 mb TE	Fijos-Varios-Otros
M2M Datos 5 mb	Fijos-Varios-Otros
M2M Datos 5 mb	Fijos-Varios-Otros
Interflota Personal	Fijos-Varios-Otros
Integrante RPM	Fijos-Varios-Otros
Integrante RPM	Fijos-Varios-Otros
Gestor Online - Controle Completo	Fijos-Varios-Otros
Geocontrol 90	Fijos-Varios-Otros
Gastos Administrativos	Fijos-Varios-Otros
Gastos Administrativos	Fijos-Varios-Otros
Gastos Administrativos	Fijos-Varios-Otros
Gastos Administrativos	Fijos-Varios-Otros
Gastos Administrativos	Fijos-Varios-Otros
Gastos Administrativos	Fijos-Varios-Otros
Gastos Administrativos	Fijos-Varios-Otros
Facturación Electrónica	Fijos-Varios-Otros
Facturación Electrónica	Fijos-Varios-Otros
Facturación Electrónica	Fijos-Varios-Otros
Facturación Electrónica	Fijos-Varios-Otros
Facturación Electrónica	Fijos-Varios-Otros
Facturación Electrónica	Fijos-Varios-Otros
Facturación Electrónica	Fijos-Varios-Otros
Facturación Electrónica	Fijos-Varios-Otros
Facturación  Detallada	Fijos-Varios-Otros
Facturación  Detallada	Fijos-Varios-Otros
Facturación  Detallada	Fijos-Varios-Otros
Facturación  Detallada	Fijos-Varios-Otros
Factura Digital	Fijos-Varios-Otros
Detalle electrónico	Fijos-Varios-Otros
Detalle electrónico	Fijos-Varios-Otros
Detalle electrónico	Fijos-Varios-Otros
Detalle electrónico	Fijos-Varios-Otros
